source,target,aspect_intercell_source,aspect_intercell_target,category_intercell_source,category_intercell_target,category_source_intercell_source,category_source_intercell_target,consensus_direction,consensus_inhibition,consensus_score_intercell_source,consensus_score_intercell_target,consensus_stimulation,curation_effort,database_intercell_source,database_intercell_target,dip_url,entity_type_intercell_source,entity_type_intercell_target,is_inhibition,is_stimulation,n_primary_sources,n_references,n_sources,parent_intercell_source,parent_intercell_target,plasma_membrane_peripheral_intercell_source,plasma_membrane_peripheral_intercell_target,plasma_membrane_transmembrane_intercell_source,plasma_membrane_transmembrane_intercell_target,receiver_intercell_source,receiver_intercell_target,references,references_stripped,scope_intercell_source,scope_intercell_target,secreted_intercell_source,secreted_intercell_target,sources,transmitter_intercell_source,transmitter_intercell_target,type,uniprot_intercell_source,uniprot_intercell_target
FST,BMPR1B,functional,functional,ligand,receptor,resource_specific,resource_specific,False,False,4,16,False,1,,,,protein,protein,False,False,5,1,7,ligand,receptor,False,False,False,True,False,True,CellTalkDB:32196115,32196115,generic,generic,True,False,CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;iTALK;talklr,True,False,post_translational,P19883,O00238
BMP1,BMPR1B,functional,functional,ligand,receptor,resource_specific,resource_specific,False,False,5,16,False,1,,,,protein,protein,False,False,1,1,1,ligand,receptor,False,False,False,True,False,True,CellTalkDB:15621726,15621726,generic,generic,True,False,CellTalkDB,True,False,post_translational,P13497,O00238
BMP3,BMPR1B,functional,functional,ligand,receptor,resource_specific,resource_specific,False,False,13,16,False,0,,,,protein,protein,False,False,4,,5,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,CellTalkDB;DLRP_talklr;EMBRACE;iTALK;talklr,True,False,post_translational,P12645,O00238
BMP2,ACVR1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,19,17,True,4,,,,protein,protein,False,True,10,2,15,ligand,receptor,False,False,False,True,False,True,Baccin2019:8006002;CellTalkDB:28977600;HPRD:8006002;LRdb:8006002,28977600;8006002,generic,generic,True,False,Baccin2019;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;iTALK;talklr,True,False,post_translational,P12643,Q04771
INHBA,ACVR1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,19,17,True,4,,,,protein,protein,False,True,10,1,14,ligand,receptor,False,False,False,True,False,True,CellTalkDB:11266516;HPRD:11266516;LRdb:11266516;connectomeDB2020:11266516,11266516,generic,generic,True,False,CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;Kirouac2010;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr,True,False,post_translational,P08476,Q04771
BMP6,ACVR1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,18,17,True,4,,,,protein,protein,False,True,10,1,15,ligand,receptor,False,False,False,True,False,True,Baccin2019:12297674;CellTalkDB:12297674;LRdb:12297674;connectomeDB2020:12297674,12297674,generic,generic,True,False,Baccin2019;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr,True,False,post_translational,P22004,Q04771
BMP4,ACVR1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,18,17,True,1,,,,protein,protein,False,True,5,1,6,ligand,receptor,False,False,False,True,False,True,Baccin2019:20959140,20959140,generic,generic,True,False,Baccin2019;DLRP_talklr;EMBRACE;Guide2Pharma;iTALK;talklr,True,False,post_translational,P12644,Q04771
INHBB,ACVR1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,18,17,True,5,,,,protein,protein,False,True,11,1,16,ligand,receptor,False,False,False,True,False,True,Baccin2019:11266516;CellTalkDB:11266516;HPRD:11266516;LRdb:11266516;connectomeDB2020:11266516,11266516,generic,generic,True,False,Baccin2019;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;Kirouac2010;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr,True,False,post_translational,P09529,Q04771
INHA,ACVR1,functional,functional,ligand,receptor,resource_specific,resource_specific,False,False,15,17,False,2,,,,protein,protein,False,False,6,2,9,ligand,receptor,False,False,False,True,False,True,CellTalkDB:32196115;LRdb:29747587,29747587;32196115,generic,generic,True,False,CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR_LRdb;Kirouac2010;LRdb;iTALK;talklr,True,False,post_translational,P05111,Q04771
BMP5,ACVR1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,16,17,True,0,,,,protein,protein,False,True,4,,5,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,DLRP_talklr;EMBRACE;Guide2Pharma;iTALK;talklr,True,False,post_translational,P22003,Q04771
BMP3,ACVR1,functional,functional,ligand,receptor,resource_specific,resource_specific,False,False,13,17,False,0,,,,protein,protein,False,False,3,,4,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,DLRP_talklr;EMBRACE;iTALK;talklr,True,False,post_translational,P12645,Q04771
BMP4,PDCD1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,18,8,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,P12644,Q15116
CD274,PDCD1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,6,8,True,17,,,http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=200470,protein,protein,False,True,16,11,19,ligand,receptor,False,False,True,True,False,True,CellChatDB:23954143;CellPhoneDB:23954143;DIP:26602187;HPRD:12719480;HPRD:12893276;ICELLNET:23954143;InnateDB:11015443;InnateDB:12893276;InnateDB:18841514;InnateDB:21422170;IntAct:20587542;IntAct:21982860;IntAct:23417675;LRdb:12889478;Lit-BM-17:21982860;SIGNOR:11015443;connectomeDB2020:23954143,11015443;12719480;12889478;12893276;18841514;20587542;21422170;21982860;23417675;23954143;26602187,generic,generic,False,False,CellChatDB;CellPhoneDB;CellPhoneDB_ICELLNET;CellTalkDB;DIP;Guide2Pharma;HPRD;ICELLNET;InnateDB;InnateDB_ICELLNET;IntAct;LRdb;Lit-BM-17;Reactome_ICELLNET;SIGNOR;Wang;Wojtowicz2020;connectomeDB2020;iTALK,True,False,post_translational,Q9NZQ7,Q15116
FAM3C,LAMP1,functional,functional,ligand,receptor,resource_specific,resource_specific,False,False,4,8,False,1,,,,protein,protein,False,False,2,1,3,ligand,receptor,False,False,False,True,False,True,CellTalkDB:32103204,32103204,generic,generic,True,False,CellPhoneDB;CellTalkDB;InnateDB-All_CellPhoneDB,True,False,post_translational,Q92520,P11279
LGALS1,CD69,functional,functional,ligand,receptor,resource_specific,resource_specific,False,False,4,6,False,1,,,,protein,protein,False,False,2,1,3,ligand,receptor,False,False,False,False,False,True,connectomeDB2020:24752896,24752896,generic,generic,True,False,LRdb;UniProt_LRdb;connectomeDB2020,True,False,post_translational,P09382,Q07108
S100A8,CD69,functional,functional,ligand,receptor,resource_specific,resource_specific,False,False,8,6,False,1,,,,protein,protein,False,False,1,1,1,ligand,receptor,False,False,False,False,False,True,CellTalkDB:26296369,26296369,generic,generic,True,False,CellTalkDB,True,False,post_translational,P05109,Q07108
MYL9,CD69,functional,functional,ligand,receptor,resource_specific,resource_specific,False,False,1,6,False,1,,,,protein,protein,False,False,1,1,1,ligand,receptor,False,False,False,False,False,True,connectomeDB2020:28783682,28783682,generic,generic,True,False,connectomeDB2020,True,False,post_translational,P24844,Q07108
HHIP,SHH,functional,functional,ligand,receptor,resource_specific,resource_specific,False,False,1,1,False,6,,,,protein,protein,True,True,6,3,6,ligand,receptor,False,False,False,False,False,True,HPRD:10050855;IntAct:19561609;Lit-BM-17:19561609;NetPath:10050855;SignaLink3:10050855;SignaLink3:23331499,10050855;19561609;23331499,generic,generic,True,True,HPRD;IntAct;Lit-BM-17;NetPath;SignaLink3;Wang,True,False,post_translational,Q96QV1,Q15465
OSM,PLAT,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,19,1,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,False,False,True,,,generic,generic,True,True,Wang,True,False,post_translational,P13725,P00750
TGFB2,PLAT,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,19,1,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,False,False,True,,,generic,generic,True,True,Wang,True,False,post_translational,P61812,P00750
TGFB2,GREM1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,19,1,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,False,False,True,,,generic,generic,True,True,Wang,True,False,post_translational,P61812,O60565
INHBA,ACVR1C,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,19,17,True,1,,,,protein,protein,False,True,2,1,2,ligand,receptor,False,False,False,True,False,True,connectomeDB2020:15196700,15196700,generic,generic,True,False,Guide2Pharma;connectomeDB2020,True,False,post_translational,P08476,Q8NER5
INHBB,ACVR1C,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,18,17,True,5,,,,protein,protein,False,True,10,1,14,ligand,receptor,False,False,False,True,False,True,Baccin2019:15196700;CellTalkDB:15196700;HPRD:15196700;LRdb:15196700;connectomeDB2020:15196700,15196700,generic,generic,True,False,Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr,True,False,post_translational,P09529,Q8NER5
INHA,ACVR1C,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,15,17,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Guide2Pharma,True,False,post_translational,P05111,Q8NER5
GDF10,ACVR1C,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,11,17,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Guide2Pharma,True,False,post_translational,P55107,Q8NER5
GDF3,ACVR1C,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,9,17,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Guide2Pharma,True,False,post_translational,Q9NR23,Q8NER5
INHBA,BAMBI,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,19,9,True,4,,,,protein,protein,False,True,9,1,12,ligand,receptor,False,False,False,True,False,True,CellTalkDB:10918299;HPMR:10918299;LRdb:10918299;connectomeDB2020:10918299,10918299,generic,generic,True,False,CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr,True,False,post_translational,P08476,Q13145
INHBB,BAMBI,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,18,9,True,1,,,,protein,protein,False,True,2,1,2,ligand,receptor,False,False,False,True,False,True,HPMR:10918299,10918299,generic,generic,True,False,HPMR;Wang,True,False,post_translational,P09529,Q13145
MDK,PTPRB,functional,functional,ligand,receptor,resource_specific,resource_specific,False,False,15,11,False,0,,,,protein,protein,False,False,3,,4,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,DLRP_talklr;EMBRACE;iTALK;talklr,True,False,post_translational,P21741,P23467
PTN,PTPRB,functional,functional,ligand,receptor,resource_specific,resource_specific,False,False,16,11,False,4,,,,protein,protein,False,False,6,2,7,ligand,receptor,False,False,False,True,False,True,CellTalkDB:26198319;Ramilowski2015:22839765;connectomeDB2020:22839765;talklr:22839765,22839765;26198319,generic,generic,True,False,CellTalkDB;DLRP_talklr;EMBRACE;Ramilowski2015;connectomeDB2020;iTALK;talklr,True,False,post_translational,P21246,P23467
TNC,PTPRB,functional,functional,ligand,receptor,resource_specific,resource_specific,False,False,9,11,False,4,,,,protein,protein,False,False,8,1,11,ligand,receptor,False,False,False,True,False,True,CellTalkDB:11313993;HPRD:11313993;LRdb:11313993;connectomeDB2020:11313993,11313993,generic,generic,True,False,CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr,True,False,post_translational,P24821,P23467
RSPO3,LGR5,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,11,15,True,7,,,,protein,protein,False,True,11,2,18,ligand,receptor,False,False,False,True,False,True,Baccin2019:21693640;Baccin2019:21693646;CellTalkDB:21693646;Guide2Pharma:21693646;LRdb:21693646;SIGNOR:21693646;connectomeDB2020:21693646,21693640;21693646,generic,generic,True,False,Baccin2019;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;connectomeDB2020;iTALK;talklr,True,False,post_translational,Q9BXY4,O75473
GDNF,GFRA1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,17,14,True,17,,,http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=186916,protein,protein,False,True,14,6,22,ligand,receptor,False,True,False,True,False,True,Baccin2019:14514671;Baccin2019:8674117;Baccin2019:9482105;BioGRID:8674117;CellTalkDB:14514671;DIP:20473317;HPMR:11106404;HPMR:14514671;HPRD:8674117;HPRD:9482105;LRdb:14514671;LRdb:8674117;LRdb:9482105;SIGNOR:9182803;connectomeDB2020:14514671;connectomeDB2020:8674117;connectomeDB2020:9482105,11106404;14514671;20473317;8674117;9182803;9482105,generic,generic,True,False,Baccin2019;BioGRID;CellTalkDB;DIP;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;Kirouac2010;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr,True,False,post_translational,P39905,P56159
GDNF,GFRA3,functional,functional,ligand,receptor,resource_specific,resource_specific,False,False,17,11,False,1,,,,protein,protein,False,False,2,1,3,ligand,receptor,False,False,False,False,False,True,CellTalkDB:32196115,32196115,generic,generic,True,False,CellTalkDB;LRdb;Reactome_LRdb,True,False,post_translational,P39905,O60609
GDNF,EDNRB,functional,functional,ligand,receptor,resource_specific,resource_specific,False,False,17,17,False,1,,,,protein,protein,False,False,4,1,6,ligand,receptor,False,False,False,True,False,True,CellTalkDB:32196115,32196115,generic,generic,True,False,CellTalkDB;Fantom5_LRdb;LRdb;STRING_talklr;iTALK;talklr,True,False,post_translational,P39905,P24530
EDN1,EDNRB,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,16,17,True,7,,,,protein,protein,False,True,13,3,18,ligand,receptor,False,False,False,True,False,True,Baccin2019:12972292;CellTalkDB:12972292;HPRD:12972292;ICELLNET:8440682;LRdb:12972292;SIGNOR:16597412;connectomeDB2020:12972292,12972292;16597412;8440682,generic,generic,True,False,Baccin2019;CellChatDB;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr,True,False,post_translational,P05305,P24530
EDN2,EDNRB,functional,functional,ligand,receptor,resource_specific,resource_specific,False,False,16,17,False,4,,,,protein,protein,False,False,9,1,12,ligand,receptor,False,False,False,True,False,True,LRdb:14659083;Ramilowski2015:14659083;connectomeDB2020:14659083;talklr:14659083,14659083,generic,generic,True,False,Baccin2019;CellChatDB;CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;connectomeDB2020;iTALK;talklr,True,False,post_translational,P20800,P24530
EDN3,EDNRB,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,16,17,True,27,,,,protein,protein,False,True,16,7,25,ligand,receptor,False,False,False,True,False,True,Baccin2019:11982704;Baccin2019:7524189;Baccin2019:8001160;Baccin2019:8086489;Baccin2019:8460684;Baccin2019:8904635;CellTalkDB:11982704;Guide2Pharma:7524189;Guide2Pharma:8460684;Guide2Pharma:8904635;HPMR:8001160;HPRD:11982704;HPRD:8001160;ICELLNET:8440682;LRdb:11982704;LRdb:7524189;LRdb:8001160;LRdb:8086489;LRdb:8460684;LRdb:8904635;SIGNOR:8086489;connectomeDB2020:11982704;connectomeDB2020:7524189;connectomeDB2020:8001160;connectomeDB2020:8086489;connectomeDB2020:8460684;connectomeDB2020:8904635,11982704;7524189;8001160;8086489;8440682;8460684;8904635,generic,generic,True,False,Baccin2019;CellChatDB;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;Kirouac2010;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr,True,False,post_translational,P14138,P24530
IL5,PTAFR,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,17,5,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,P05113,P25105
GDF3,TDGF1,functional,functional,ligand,receptor,resource_specific,resource_specific,False,False,9,2,False,1,,,,protein,protein,False,False,1,1,1,ligand,receptor,False,False,False,False,False,True,connectomeDB2020:28126904,28126904,generic,generic,True,True,connectomeDB2020,True,False,post_translational,Q9NR23,P13385
MDK,TSPAN1,functional,functional,ligand,receptor,resource_specific,resource_specific,False,False,15,9,False,5,,,,protein,protein,False,False,9,1,13,ligand,receptor,False,False,False,True,False,True,Baccin2019:18851943;CellTalkDB:18851943;HPRD:18851943;LRdb:18851943;connectomeDB2020:18851943,18851943,generic,generic,True,False,Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr,True,False,post_translational,P21741,O60635
MDK,ITGA4,functional,functional,ligand,receptor,resource_specific,resource_specific,False,False,15,12,False,2,,,,protein,protein,False,False,6,2,8,ligand,receptor,False,False,False,True,False,True,CellTalkDB:32196115;connectomeDB2020:15466886,15466886;32196115,generic,generic,True,False,CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;connectomeDB2020;iTALK;talklr,True,False,post_translational,P21741,P13612
CXCL12,ITGA4,functional,functional,ligand,receptor,resource_specific,resource_specific,False,False,18,12,False,1,,,,protein,protein,False,False,1,1,1,ligand,receptor,False,False,False,True,False,True,connectomeDB2020:29301984,29301984,generic,generic,True,False,connectomeDB2020,True,False,post_translational,P48061,P13612
VEGFD,ITGA4,functional,functional,ligand,receptor,resource_specific,resource_specific,False,False,13,12,False,1,,,,protein,protein,False,False,4,1,6,ligand,receptor,False,False,False,True,False,True,CellTalkDB:32196115,32196115,generic,generic,True,False,CellTalkDB;Fantom5_LRdb;LRdb;STRING_talklr;iTALK;talklr,True,False,post_translational,O43915,P13612
RELN,ITGA4,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,9,12,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,P78509,P13612
VTN,ITGA4,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,11,12,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,P04004,P13612
